#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
2;0;80;32;2.18;0.47;6411;8;0;41184;3445;446;4499;3485.32;855.33;107;11954;113;31581;6567.82;4341.78;163616;13687;2422;18586;13802.82;3328.01;427;11954;112;459789;677.86;8769.96
3;0;80;32;2.12;0.56;6409;7;0;41184;3407;289;4507;3479.78;869.69;106;12085;115;487065;7100.36;14058.01;163616;13538;1565;19008;13755.39;3544.67;423;12085;112;417027;569.46;5901.66
4;0;80;32;1.96;0.65;6408;7;0;41184;3354;512;4224;3378.22;890.73;104;12277;117;55954;6904.42;4914.25;163616;13327;1600;18348;13374.65;3566.21;416;12277;110;436413;656.52;8360.14
1;0;80;64;2.42;0.35;3206;7;0;42880;6178;2912;7968;6406.17;1382.87;96;6940;225;108605;7780.49;5781.33;161920;23331;12481;33408;23862.5;5615.36;364;6940;172;461764;675.28;9191.66
2;0;80;64;2.2;0.53;3204;8;0;42880;6361;2983;8832;6488.25;1719.23;99;6741;181;42147;7234.34;4249.6;161920;24020;15661;31104;23810.08;4621.28;375;6741;175;452002;741.44;9791.38
3;0;80;64;2.21;0.81;3207;6;0;42880;6227;2299;8320;6435.46;1482.29;97;6886;206;523526;8339.49;20385.34;161920;23514;11956;37662;24114.08;6403.33;367;6886;177;36774;505.74;1084.09
4;0;80;64;2.39;0.41;3208;7;0;42880;6245;2906;8448;6463.92;1443.63;97;6866;228;28201;7481.23;3880.19;161920;23582;12502;34909;23956.08;6110.81;368;6866;178;481233;725.59;9814.44
1;0;80;128;2.38;0.5;1605;6;0;46720;11598;9359;16606;11860.14;2243.0;90;4028;463;37712;8933.21;5659.21;158080;39245;32315;59273;39235.14;9096.16;306;4028;302;1399;613.8;217.13
2;0;80;128;2.24;0.81;1603;6;0;46720;11881;10190;16640;12190.86;2114.52;92;3932;382;42674;8659.24;5853.57;158080;40203;34048;60672;39972.0;9474.52;314;3932;304;2592;616.56;231.59
3;0;80;128;2.33;0.81;1603;6;0;46720;11839;9728;16318;12051.43;2039.62;92;3946;443;36752;8696.2;5553.02;158080;40060;33280;59155;39729.14;8907.85;312;3946;305;1699;617.62;218.37
4;0;80;128;1.9;0.8;1603;7;0;46720;11700;9563;16345;12038.86;2081.19;91;3993;418;67543;8831.89;6968.48;158080;39589;34031;58341;39556.14;8777.84;309;3993;304;1721;614.92;227.15
1;0;80;256;2.31;0.29;804;6;0;44800;16155;12726;23825;16197.8;4408.88;63;2773;675;52720;12422.06;9030.48;160000;57699;51299;74518;58606.4;9419.62;225;2773;559;6075;950.67;399.97
2;0;80;256;1.59;0.72;803;6;0;44800;16173;12800;24188;16174.4;4581.92;63;2770;649;67992;12335.23;10150.91;160000;57761;50176;74582;58736.8;9829.71;225;2770;587;27777;969.37;1119.37
3;0;80;256;1.49;0.54;804;6;0;44800;15176;8357;23318;15309.6;5740.02;59;2952;607;185169;13627.57;16934.29;160000;54200;37828;74011;55522.6;16665.24;211;2952;560;2990;899.25;245.01
4;0;80;256;2.55;0.42;802;6;0;44800;15841;9890;23545;16278.6;4859.88;61;2828;660;177140;12674.11;15313.84;160000;56577;44714;73643;58298.2;13202.16;221;2828;592;26096;966.68;1033.63
1;0;80;512;1.63;0.54;402;7;0;43008;19469;15360;26570;19519.25;5124.65;38;2209;3752;109323;18067.7;18686.61;161792;73242;55299;90954;72864.75;14920.16;143;2209;1177;33484;2177.34;3560.88
2;0;80;512;1.26;0.72;403;6;0;43008;19364;15360;25949;19364.0;4841.43;37;2221;3756;109553;18220.44;18962.4;161792;72846;55299;88826;72332.75;14074.11;142;2221;1150;33550;2176.1;3573.05
3;0;80;512;2.32;0.0;404;7;0;43008;19200;14628;26624;18901.5;5289.12;37;2240;3754;166658;18720.1;23032.15;161792;72228;47548;92160;70102.25;22177.01;141;2240;1095;66721;2102.45;4441.87
4;0;80;512;1.96;0.36;404;6;0;43008;19191;14628;26204;19244.75;5166.64;37;2241;3749;109422;18349.9;18970.04;161792;72196;55299;89700;71734.25;14803.47;141;2241;1162;33564;2204.59;3684.02
1;0;80;1024;1.56;0.0;203;7;0;49152;23953;18322;30536;23713.75;6334.47;23;2052;7613;129801;24802.19;25881.59;155648;75851;67180;89574;74778.0;10169.62;74;2052;2436;104642;5657.44;11971.26
2;0;80;1024;0.79;0.79;203;7;0;49152;24224;20000;28710;25408.67;4721.93;23;2029;7597;120423;24209.48;24114.8;155648;76711;66990;88000;77869.34;10524.99;74;2029;2478;104811;5691.85;12080.81
3;0;80;1024;0.78;0.98;203;7;0;49152;23964;18070;28500;23783.25;5340.06;23;2051;7591;120437;24655.19;25454.85;155648;75888;69216;88345;74834.75;9127.75;74;2051;2490;104623;5694.82;12150.98
4;0;80;1024;1.18;0.59;204;7;0;49152;24200;18177;28614;24384.75;5073.78;23;2031;7589;120406;24245.79;24620.95;155648;76636;68942;88867;75117.0;9416.53;74;2031;2454;104846;5691.8;12255.1
1;0;100;2;23.78;4.97;102407;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;48878;39488;53592;49275.0;4734.98;24439;4190;5;967;39.81;8.06
2;0;100;2;26.34;5.7;102407;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;50307;45932;51744;50295.0;1925.21;25153;4071;7;842;38.84;6.72
3;0;100;2;25.52;5.34;102408;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;46324;25008;52520;46885.5;9460.88;23162;4421;0;237662;42.16;742.61
4;0;100;2;25.45;5.85;102406;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;46032;41804;49528;45568.0;3381.37;23016;4449;1;839;42.14;7.63
1;0;100;4;25.88;5.0;51203;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;91347;84528;94016;91194.0;4475.9;22836;2242;37;23071;42.93;102.16
2;0;100;4;25.63;5.51;51206;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;88048;79032;94432;86776.0;6488.51;22012;2326;0;844;44.34;9.14
3;0;100;4;26.21;5.6;51206;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;84349;76432;94784;86810.0;7690.55;21087;2428;26;1289;46.14;10.92
4;0;100;4;26.18;5.51;51205;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;88161;75128;93304;87940.0;8598.2;22040;2323;38;852;44.31;9.05
1;0;100;8;15.03;3.7;25606;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126108;125760;126208;125984.0;224.0;15763;1624;37;24791;62.55;165.42
2;0;100;8;24.04;6.69;25605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126811;124864;129456;126533.34;2539.64;15851;1615;47;2404;61.24;33.41
3;0;100;8;20.04;3.46;25603;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126576;125568;128000;126544.0;1285.09;15822;1618;46;2408;62.04;57.8
4;0;100;8;18.56;3.96;25604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126654;125584;128144;126597.34;1360.78;15831;1617;34;2403;62.0;55.22
1;0;100;16;11.68;0.75;12802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127126;125600;129728;127082.66;2296.51;7945;1611;61;2478;124.67;87.22
2;0;100;16;15.75;3.0;12803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127920;125632;132384;127978.66;3817.85;7995;1601;60;2501;123.03;87.27
3;0;100;16;11.9;2.73;12804;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126889;125600;129120;126880.0;1946.48;7930;1614;61;2496;124.41;87.86
4;0;100;16;16.83;2.51;12802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128562;124800;132160;128618.66;3687.83;8035;1593;65;14086;122.28;190.76
1;0;100;32;11.63;2.47;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126576;125632;128000;126570.66;1257.94;3955;1618;111;20430;248.2;282.18
2;0;100;32;6.7;1.99;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127047;125632;129536;127040.0;2167.51;3970;1612;97;3248;250.07;131.72
3;0;100;32;11.17;1.49;6404;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127047;125568;129728;127061.34;2314.94;3970;1612;99;2586;249.04;126.16
4;0;100;32;8.18;2.73;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126889;125632;128960;126848.0;1836.03;3965;1614;93;3449;249.84;131.45
1;0;100;64;4.97;1.74;3202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127047;125696;129536;127061.34;2146.94;1985;1612;159;16790;501.01;338.19
2;0;100;64;6.76;1.0;3203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128160;125824;132992;128298.66;4066.56;2002;1598;180;2803;496.1;176.08
3;0;100;64;3.73;1.49;3204;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127204;125696;130176;127274.66;2515.89;1987;1610;153;4947;499.92;191.55
4;0;100;64;5.99;2.0;3202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127760;125696;131712;127786.66;3401.85;1996;1603;178;2804;497.42;175.79
1;0;100;128;5.74;0.5;1605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127760;125696;132096;127914.66;3623.4;998;1603;300;9583;997.41;337.93
2;0;100;128;4.01;2.26;1605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128240;125696;133120;128341.34;4146.36;1001;1597;300;3312;993.86;258.48
3;0;100;128;4.47;1.99;1604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127204;125696;130043;127315.66;2375.77;993;1610;309;11839;1001.5;373.19
4;0;100;128;4.97;0.99;1605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127047;125696;129792;127146.66;2294.5;992;1612;283;15087;1002.97;436.8
1;0;100;256;2.71;2.22;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126263;125700;127233;126295.0;822.05;493;1622;551;39346;2020.11;1384.11
2;0;100;256;3.46;1.98;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;126497;125700;127744;126468.0;1112.67;494;1619;555;43204;2016.29;1518.13
3;0;100;256;3.24;2.74;803;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127363;125700;130560;127490.34;2670.66;497;1608;556;32047;2000.91;1144.84
4;0;100;256;3.98;1.74;805;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127126;125700;130048;127233.34;2440.83;496;1611;571;34573;2005.47;1227.73
1;0;100;512;2.26;0.0;403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128724;125952;134898;128934.0;5164.98;251;1591;1101;36390;3972.55;1796.72
2;0;100;512;2.51;0.75;402;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128240;125700;133343;128331.66;4341.77;250;1597;1160;42227;3985.09;2063.19
3;0;100;512;2.26;0.25;404;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128643;125952;134629;128844.34;5009.67;251;1592;1128;36908;3970.59;1819.83
4;0;100;512;2.51;1.01;402;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128562;123904;136397;128751.0;6700.34;251;1593;1154;25739;3974.88;1381.05
1;0;100;1024;1.51;0.75;203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128724;125968;134898;129028.0;5085.11;125;1591;2168;33551;7946.56;2239.57
2;0;100;1024;1.23;0.49;202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;125798;125470;126218;125802.0;381.01;122;1628;2104;70946;8131.66;4653.96
3;0;100;1024;1.26;0.76;203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;129048;125968;135857;129347.66;5638.63;126;1587;2192;29220;7924.77;2000.11
4;0;100;1024;2.27;0.0;204;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128886;125968;135321;129169.0;5329.25;125;1589;2155;31397;7934.42;2121.55
1;20;0;2;2.77;0.73;7437;5;0;14870;1807;1572;2027;1808.25;133.02;903;8225;42;30496;1101.6;2404.45;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;2;2.66;0.59;7439;5;0;14870;1828;1525;2071;1830.75;144.34;914;8132;44;26516;1089.43;2376.88;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;2;2.97;0.68;7437;5;0;14870;1812;1513;2122;1810.62;170.77;906;8204;43;21402;1098.85;2371.91;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;2;2.0;0.62;7439;5;0;14870;1765;1102;2182;1780.81;235.52;882;8422;37;249982;1128.67;3754.51;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;4;1.98;1.59;7438;5;0;29740;3586;3185;4192;3580.81;279.07;896;8292;45;36951;1110.4;2408.34;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;4;2.19;0.78;7438;5;0;29740;3621;2990;4096;3618.5;299.26;905;8213;41;39337;1100.31;2400.23;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;4;2.53;0.63;7437;5;0;29740;3619;3171;4063;3618.5;247.16;904;8217;42;26273;1100.84;2369.85;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;4;2.52;0.92;7437;5;0;29740;3606;3223;4094;3610.38;238.29;901;8247;42;23329;1104.71;2370.9;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;8;2.07;0.67;7442;5;0;59480;7155;6470;8111;7129.06;492.11;894;8313;45;58677;1114.16;2455.12;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;8;1.82;0.72;7439;6;0;59480;7119;6169;8223;7086.5;593.68;889;8355;57;58366;1119.57;2466.06;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;8;2.47;0.48;7440;5;0;59480;7072;6174;8207;7035.25;478.51;884;8410;48;66777;1127.15;2555.9;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;8;1.98;0.72;7440;6;0;59480;7182;6496;8394;7180.56;506.04;897;8281;56;26397;1109.67;2372.04;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;16;2.27;0.43;7439;5;0;118960;14091;11642;15168;14003.75;937.43;880;8442;64;23462;1131.27;2355.7;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;16;2.32;0.85;7442;5;0;118960;14084;11776;15681;13997.94;1013.31;880;8446;65;20387;1131.81;2348.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;16;2.14;0.47;7439;5;0;118960;14109;11842;15008;14020.44;899.2;881;8431;59;22640;1129.86;2355.49;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;16;1.84;0.76;7441;5;0;118960;14059;11120;16032;13979.06;1344.14;878;8461;74;66742;1133.78;2481.71;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;32;2.01;0.93;6404;5;0;204800;25064;22222;28711;25074.94;1745.98;783;8171;106;58609;1271.68;2542.7;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;32;1.75;0.93;6405;5;0;204800;24923;22011;28480;24915.06;1780.97;778;8217;101;58643;1278.77;2573.37;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;32;2.92;0.59;6403;5;0;204800;25302;22011;28288;25308.25;1547.08;790;8094;91;25329;1259.51;2406.8;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;32;2.56;0.54;6407;5;0;204800;25230;22291;28373;25258.12;1767.57;788;8117;102;34776;1263.31;2427.78;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;64;2.91;0.16;3204;5;0;204800;41365;35314;45952;41719.22;2857.23;646;4951;224;14360;1542.17;2444.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;64;2.72;0.64;3204;5;0;204800;40992;34608;44966;41423.45;2956.93;640;4996;224;18755;1555.98;2473.72;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;64;2.72;0.48;3205;6;0;204800;41009;34461;44812;41365.22;2986.12;640;4994;222;25506;1555.17;2487.14;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;64;2.97;0.56;3204;5;0;204800;41124;34461;46464;41490.22;3239.78;642;4980;237;11266;1550.89;2450.88;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;128;2.84;0.0;1603;5;0;204800;63307;57335;66816;62234.5;3347.64;494;3235;359;24202;2015.76;2511.31;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;128;2.69;0.49;1605;6;0;204800;62591;55296;66771;61649.33;4050.89;488;3272;393;25713;2039.47;2577.87;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;128;2.2;1.22;1604;5;0;204800;62534;53481;67809;61585.17;4827.55;488;3275;362;25790;2040.99;2582.45;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;128;2.93;1.1;1603;5;0;204800;62572;55296;67809;61776.17;4273.92;488;3273;404;25844;2039.19;2578.0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;256;2.68;0.47;805;5;0;204800;80725;77312;84992;80933.0;2767.02;315;2537;601;24271;3163.35;2727.59;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;256;2.05;0.63;803;5;0;204800;80629;77312;84992;80803.2;2883.34;314;2540;661;24244;3168.46;2754.42;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;256;2.84;0.47;806;5;0;204800;80788;79360;83818;80891.4;1770.49;315;2535;654;24251;3160.99;2712.33;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;256;2.52;0.95;803;5;0;204800;80725;77312;84992;80900.6;2792.08;315;2537;666;24245;3163.39;2729.49;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;512;1.71;0.0;142;5;0;71168;101234;98735;98735;98735.0;0.0;197;703;1346;20130;5047.71;3152.63;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;512;1.69;0.56;141;5;0;71168;99955;96699;96699;96699.0;0.0;195;712;1302;28453;5108.02;3506.97;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;512;1.69;0.0;142;5;0;71168;100377;97280;97280;97280.0;0.0;196;709;1329;25407;5085.27;3361.22;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;512;1.69;0.0;141;5;0;71168;99955;96507;96507;96507.0;0.0;195;712;1283;29041;5112.56;3533.73;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;0;1024;1.39;0.0;125;5;0;124928;108444;108211;109065;108638.0;603.87;105;1152;2566;18188;9427.38;3005.14;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;20;0;1024;1.38;0.0;125;5;0;124928;107696;107682;107682;107682.0;0.0;105;1160;2595;26737;9498.25;3301.82;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;20;0;1024;1.38;0.0;124;5;0;124928;107882;107682;108111;107896.5;303.35;105;1158;2576;27973;9478.31;3349.82;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;20;0;1024;1.03;0.34;124;6;0;124928;107511;107256;107682;107469.0;301.23;104;1162;2576;28854;9516.78;3396.7;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;20;20;2;0.67;0.19;7503;7;0;11990;224;50;544;226.93;84.88;112;53404;43;484674;8738.18;15666.33;3004;56;3;140;56.44;22.72;28;53404;100;219289;643.01;5817.48
2;20;20;2;0.68;0.2;7505;7;0;11990;225;31;560;228.33;85.62;112;53158;47;515767;8584.02;15252.99;3004;56;11;144;56.77;22.91;28;53158;98;262231;1095.15;11272.87
3;20;20;2;0.62;0.21;7505;6;0;11990;225;29;590;228.5;88.15;112;53170;40;492983;8745.57;16034.69;3004;56;11;144;57.02;23.33;28;53170;97;28928;459.14;793.2
