#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
2;20;100;8;23.59;5.0;25603;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;182857;179584;185856;182720.0;4434.97;22857;1120;38;741;42.78;6.08
3;20;100;8;28.66;3.88;25602;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;152721;150864;155152;153008.0;3032.07;19090;1341;40;678;50.74;7.03
4;20;100;8;25.14;6.45;25603;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;164895;146432;179776;163104.0;23577.77;20611;1242;39;653;47.23;6.99
1;20;100;16;20.03;2.11;12802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;269473;269216;269216;269216.0;0.0;16842;760;44;905;58.48;9.31
2;20;100;16;18.44;3.07;12803;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;261892;262048;262048;262048.0;0.0;16368;782;32;693;59.92;8.43
3;20;100;16;15.2;6.86;12802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;250673;243008;243008;243008.0;0.0;15667;817;52;934;62.55;10.18
4;20;100;16;16.8;1.05;12803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;268414;269856;269856;269856.0;0.0;16775;763;9;658;58.54;7.82
1;20;100;32;15.75;2.52;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;322012;321152;321152;321152.0;0.0;10062;636;84;783;97.7;18.06
2;20;100;32;11.47;4.05;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;344781;345728;345728;345728.0;0.0;10774;594;56;781;91.61;17.72
3;20;100;32;15.91;5.68;6403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;290496;290496;290496;290496.0;0.0;9078;705;85;745;107.52;15.99
4;20;100;32;19.24;4.08;6404;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;298107;295936;295936;295936.0;0.0;9315;687;87;965;105.04;17.91
1;20;100;64;4.83;1.61;3202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;411244;0;0;0.0;0.0;6425;498;148;777;154.35;43.76
2;20;100;64;7.5;3.75;3203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;383520;383744;383744;383744.0;0.0;5992;534;141;827;165.13;42.45
3;20;100;64;14.13;3.85;3203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;328205;330624;330624;330624.0;0.0;5128;624;155;963;187.72;39.23
4;20;100;64;16.46;5.06;3202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;323538;322048;322048;322048.0;0.0;5055;633;165;1062;192.15;44.2
1;20;100;128;6.43;2.41;1602;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;410420;0;0;0.0;0.0;3206;499;271;1515;308.36;95.7
2;20;100;128;8.58;2.34;1602;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;398443;399104;399104;399104.0;0.0;3112;514;298;1531;316.88;97.11
3;20;100;128;9.2;2.3;1602;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;391586;392704;392704;392704.0;0.0;3059;523;264;1540;323.24;89.12
4;20;100;128;8.43;3.83;1602;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;391586;392192;392192;392192.0;0.0;3059;523;294;1505;320.54;83.54
1;20;100;256;5.11;3.4;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;434819;0;0;0.0;0.0;1698;471;509;1695;584.33;57.46
2;20;100;256;8.13;2.44;802;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;415415;0;0;0.0;0.0;1622;493;485;1149;610.68;32.36
3;20;100;256;6.18;1.77;803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;451101;0;0;0.0;0.0;1762;454;490;1532;563.04;44.34
4;20;100;256;6.57;3.29;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;419672;0;0;0.0;0.0;1639;488;548;1395;605.49;41.84
1;20;100;512;6.68;4.18;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;426666;0;0;0.0;0.0;833;480;1077;1679;1190.08;37.65
2;20;100;512;6.79;2.55;403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;433898;0;0;0.0;0.0;847;472;1062;2194;1172.72;64.27
3;20;100;512;4.28;3.43;402;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;437606;0;0;0.0;0.0;854;468;1041;1904;1161.32;46.5
4;20;100;512;6.84;2.56;402;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;436673;0;0;0.0;0.0;852;469;1070;1718;1161.69;41.5
1;20;100;1024;4.45;1.78;202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;455111;0;0;0.0;0.0;444;450;2119;8094;2243.03;494.69
2;20;100;1024;5.43;1.81;202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;462302;0;0;0.0;0.0;451;443;2089;4092;2207.35;163.56
3;20;100;1024;0.87;3.49;202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;446187;0;0;0.0;0.0;435;459;2030;10809;2287.12;923.84
4;20;100;1024;3.6;2.7;203;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;460224;0;0;0.0;0.0;449;445;2092;5368;2215.01;329.9
1;40;0;2;10.33;2.32;102407;5;0;204800;18306;16708;19884;18278.91;1228.44;9153;11187;25;1405;107.39;22.29;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;2;9.87;2.49;102407;6;0;204800;18244;16680;19992;18232.91;1099.86;9122;11225;23;1433;107.76;21.95;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;2;11.8;2.8;102408;5;0;204800;17253;16788;17856;17263.65;332.82;8626;11870;31;1411;113.29;21.46;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;2;8.69;1.86;102410;5;0;204800;18694;17564;19872;18710.67;451.12;9347;10955;11;1400;105.41;21.47;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;4;8.52;1.77;51203;6;0;204800;36350;33104;37192;36477.09;1151.57;9087;5634;9;964;108.8;21.26;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;4;13.11;2.09;51207;5;0;204800;33376;31944;35504;33427.33;1184.35;8344;6136;31;931;117.68;21.47;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;4;12.39;3.24;51205;5;0;204800;32523;31960;33224;32554.67;435.39;8130;6297;34;864;120.31;21.21;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;4;11.07;1.66;51208;5;0;204800;35401;33136;36936;35584.0;1279.07;8850;5785;28;795;111.64;21.37;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;8;9.52;3.09;25605;5;0;204800;63288;58672;68080;63434.67;3883.72;7911;3236;36;974;124.64;22.96;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;8;10.4;2.69;25605;5;0;204800;62629;61344;64624;62976.0;1150.35;7828;3270;35;900;125.91;22.67;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;8;12.39;2.62;25603;5;0;204800;60970;58064;62752;60685.33;1543.89;7621;3359;40;748;129.05;21.76;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;8;6.89;1.46;25603;5;0;204800;67792;66608;68400;67818.66;657.1;8474;3021;34;781;117.07;21.65;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;16;12.17;3.15;12803;5;0;204800;107393;106336;108128;107509.34;1016.64;6712;1907;54;750;146.74;22.73;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;16;7.41;2.83;12802;5;0;204800;111546;107008;115360;111360.0;4187.11;6971;1836;51;829;141.51;23.58;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;16;8.32;2.85;12803;5;0;204800;112035;101216;116960;110890.66;8468.6;7002;1828;50;796;140.93;24.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;16;6.84;2.28;12804;5;0;204800;116628;114432;117440;116309.34;1637.12;7289;1756;50;808;136.17;23.21;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;32;7.98;3.66;6404;5;0;204800;170099;171392;171712;171552.0;226.27;5315;1204;84;833;184.54;22.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;32;8.79;1.41;6403;5;0;204800;179806;179648;180096;179872.0;316.78;5618;1139;82;857;176.01;22.23;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;32;10.59;3.53;6404;6;0;204800;164102;163968;165760;164864.0;1267.14;5128;1248;96;1172;189.51;25.38;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;32;11.43;2.94;6403;6;0;204800;167047;167104;168832;167968.0;1221.88;5220;1226;80;876;187.7;23.39;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;64;9.18;2.42;3203;5;0;204800;247044;248064;248064;248064.0;0.0;3860;829;160;840;252.42;23.48;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;64;9.31;3.26;3202;5;0;204800;238139;237312;237312;237312.0;0.0;3720;860;145;814;265.45;29.62;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;64;6.42;3.46;3203;5;0;204800;252527;254336;254336;254336.0;0.0;3945;811;149;827;249.7;23.45;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;64;9.19;1.45;3203;5;0;204800;247342;248832;248832;248832.0;0.0;3864;828;146;945;254.89;26.39;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;128;4.69;2.01;1603;5;0;204800;342474;340992;340992;340992.0;0.0;2675;598;272;1009;370.75;29.29;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;128;7.17;1.3;1605;5;0;204800;333008;332800;332800;332800.0;0.0;2601;615;282;1003;380.78;30.65;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;128;7.18;1.96;1602;5;0;204800;333550;332544;332544;332544.0;0.0;2605;614;280;1020;379.71;30.0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;128;2.87;0.0;1603;5;0;204800;367025;367872;367872;367872.0;0.0;2867;558;255;919;347.31;27.24;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;256;6.35;0.0;802;5;0;204800;405544;406528;406528;406528.0;0.0;1584;505;527;1327;627.05;39.58;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;256;5.48;1.57;802;5;0;204800;400000;400896;400896;400896.0;0.0;1562;512;528;1400;635.89;39.34;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;256;5.44;1.55;804;5;0;204800;396899;398336;398336;398336.0;0.0;1550;516;526;1149;640.16;41.82;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;256;3.98;0.8;803;5;0;204800;407157;407552;407552;407552.0;0.0;1590;503;518;1283;626.16;39.06;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;512;7.35;1.63;403;5;0;204800;417107;0;0;0.0;0.0;814;491;1110;1703;1220.61;60.39;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;512;4.9;2.45;403;5;0;204800;417107;0;0;0.0;0.0;814;491;1102;1698;1218.97;50.63;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;512;8.78;1.6;402;6;0;204800;407968;408782;408782;408782.0;0.0;796;502;1114;1898;1244.71;63.04;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;512;7.35;0.0;402;5;0;204800;417107;0;0;0.0;0.0;814;491;1113;1729;1219.89;48.85;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;0;1024;7.26;0.0;202;5;0;204800;463348;0;0;0.0;0.0;452;442;2020;2678;2199.72;83.01;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;40;0;1024;5.47;0.0;202;5;0;204800;465454;0;0;0.0;0.0;454;440;1988;2800;2192.41;78.98;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;40;0;1024;3.63;1.81;203;5;0;204800;463348;0;0;0.0;0.0;452;442;2036;2637;2200.28;85.2;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;40;0;1024;5.5;0.0;202;5;0;204800;468649;0;0;0.0;0.0;457;437;2014;2669;2175.42;75.84;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;40;20;2;11.31;4.14;102408;6;0;163524;14580;13128;16760;14552.64;1359.77;7290;11215;24;6862;119.31;93.54;41276;3680;3073;4340;3679.32;380.81;1840;11215;0;6338;58.31;99.46
2;40;20;2;12.29;2.97;102412;6;0;163524;14643;13188;16368;14638.32;1130.73;7321;11167;24;7813;119.43;96.3;41276;3696;3156;4196;3699.14;333.66;1848;11167;20;3715;55.9;82.2
3;40;20;2;12.33;3.93;102407;7;0;163524;14359;12976;16084;14399.05;988.63;7179;11388;26;5815;120.54;91.68;41276;3624;3025;4092;3640.41;250.44;1812;11388;23;3703;60.99;94.12
4;40;20;2;11.21;3.06;102408;7;0;163524;14729;13024;16084;14732.14;788.75;7364;11102;0;5668;118.57;88.44;41276;3717;3325;4064;3719.68;210.71;1858;11102;17;2814;57.41;85.4
1;40;20;4;13.39;3.64;51208;6;0;163332;26527;24856;30493;26553.08;1463.59;6631;6157;28;3958;130.17;96.69;41468;6735;6280;7684;6724.33;371.42;1683;6157;32;11421;66.27;131.73
2;40;20;4;13.58;4.42;51209;7;0;163332;26532;25261;27592;26561.08;783.66;6633;6156;31;8818;130.76;105.59;41468;6736;6396;7160;6727.0;210.39;1684;6156;35;3502;64.85;71.14
3;40;20;4;12.49;4.57;51209;6;0;163332;26280;24896;28120;26166.92;815.49;6570;6215;29;11227;131.32;109.22;41468;6672;6192;6944;6636.75;242.26;1668;6215;34;1413;66.25;64.1
4;40;20;4;13.17;3.47;51207;6;0;163332;26745;25936;28552;26776.08;807.82;6686;6107;32;8029;130.0;106.89;41468;6790;6384;7144;6783.75;265.66;1697;6107;31;1426;62.87;56.9
1;40;20;8;14.43;3.21;25604;8;0;163288;43636;40800;45936;43650.29;1577.26;5454;3742;45;4017;160.83;169.95;41512;11093;10608;11536;11049.14;370.76;1386;3742;42;3192;74.78;76.87
2;40;20;8;12.7;3.73;25606;6;0;163288;43543;41792;45232;43629.71;1213.42;5442;3750;37;5213;160.78;173.45;41512;11069;10336;11584;11035.43;425.0;1383;3750;13;1405;75.72;74.5
3;40;20;8;12.84;3.78;25608;6;0;163288;44036;42112;47424;44125.71;1909.02;5504;3708;36;8114;159.44;177.47;41512;11195;10720;11600;11138.29;289.84;1399;3708;41;1479;73.94;62.1
4;40;20;8;10.65;2.15;25605;6;0;163288;46231;42672;48752;46262.86;2090.98;5778;3532;38;4277;154.16;173.16;41512;11753;11440;12272;11773.71;307.55;1469;3532;41;1493;65.99;66.16
1;40;20;16;11.13;1.83;12803;6;0;163616;67918;64288;73708;67683.0;4258.33;4244;2409;52;5481;210.42;271.95;41184;17095;16351;17824;17247.75;671.68;1068;2409;57;1254;87.4;41.08
2;40;20;16;12.14;2.95;12803;6;0;163616;67055;64480;71456;66464.0;3338.24;4190;2440;63;4253;211.15;254.53;41184;16878;15904;17472;16864.0;671.75;1054;2440;65;1392;93.55;42.82
3;40;20;16;12.02;2.11;12802;7;0;163616;66429;63808;71136;66431.25;3224.02;4151;2463;59;5255;213.53;266.93;41184;16721;15776;17344;16855.25;729.35;1045;2463;56;1161;92.43;39.48
4;40;20;16;10.24;3.14;12803;6;0;163616;67526;62304;75040;67272.0;5499.25;4220;2423;53;4133;210.11;248.43;41184;16997;16576;18048;17168.0;697.91;1062;2423;59;1835;91.45;46.13
1;40;20;32;8.06;0.76;6403;6;0;164224;103350;96576;113856;103424.0;9180.6;3229;1589;81;4162;279.12;340.35;40576;25535;24256;26880;25493.33;1318.36;797;1589;87;1014;112.89;50.11
2;40;20;32;8.04;2.84;6404;7;0;164224;97059;87888;109440;97882.66;10860.65;3033;1692;91;4586;292.32;342.06;40576;23981;23504;24320;23941.33;411.15;749;1692;88;1055;130.26;42.42
3;40;20;32;8.46;3.05;6402;7;0;164224;96375;90048;110690;97227.34;11667.62;3011;1704;92;5349;295.11;350.25;40576;23812;22976;24526;23770.0;775.7;744;1704;104;1115;129.51;40.54
4;40;20;32;7.96;3.04;6404;6;0;164224;96093;87360;108544;97322.66;10647.94;3002;1709;97;4867;297.28;357.77;40576;23742;23360;24064;23808.0;389.3;741;1709;89;1089;128.85;38.84
1;40;20;64;6.2;3.1;3202;6;0;167296;143848;137856;152064;144960.0;10046.57;2247;1163;158;5275;395.43;422.82;37504;32247;29952;34816;32384.0;3439.37;503;1163;157;373;196.34;25.95
2;40;20;64;7.32;1.39;3203;6;0;167296;145728;140800;153088;146944.0;8688.93;2277;1148;144;4786;393.8;396.34;37504;32668;30208;35200;32704.0;3529.88;510;1148;156;329;186.55;30.03
3;40;20;64;6.96;2.78;3202;6;0;167296;145348;139648;156800;148224.0;12128.3;2271;1151;159;4231;391.0;389.39;37504;32583;29952;36096;33024.0;4344.46;509;1151;171;334;197.13;30.56
4;40;20;64;10.95;3.54;3203;6;0;167296;134590;127105;149888;138496.5;16110.01;2102;1243;147;5545;421.21;419.43;37504;30172;26698;34432;30565.0;5468.76;471;1243;161;347;214.5;40.54
1;40;20;128;7.48;0.0;1603;6;0;166016;206744;219136;219136;219136.0;0.0;1615;803;281;4581;536.81;473.46;38784;48298;50688;50688;50688.0;0.0;377;803;303;480;329.88;24.16
2;40;20;128;5.59;2.03;1603;6;0;166016;210680;218624;218624;218624.0;0.0;1645;788;281;5555;526.35;460.8;38784;49218;50688;50688;50688.0;0.0;384;788;302;445;326.0;26.29
3;40;20;128;6.91;0.49;1603;7;0;166016;204705;210944;210944;210944.0;0.0;1599;811;281;4410;543.12;428.08;38784;47822;49920;49920;49920.0;0.0;373;811;299;477;326.94;25.84
4;40;20;128;6.48;2.49;1604;6;0;166016;206487;221184;221184;221184.0;0.0;1613;804;282;4305;535.06;419.69;38784;48238;50944;50944;50944.0;0.0;376;804;302;487;338.33;33.84
1;40;20;256;5.85;1.17;803;6;0;163840;239182;243200;243200;243200.0;0.0;934;685;532;4667;910.5;574.91;40960;59795;60416;60416;60416.0;0.0;233;685;553;733;614.63;34.96
2;40;20;256;4.19;1.79;802;6;0;163840;244537;249344;249344;249344.0;0.0;955;670;501;5851;893.66;604.84;40960;61134;61440;61440;61440.0;0.0;238;670;528;681;590.38;25.74
3;40;20;256;4.72;0.59;803;7;0;163840;241296;240640;240640;240640.0;0.0;942;679;527;4763;910.78;661.81;40960;60324;59904;59904;59904.0;0.0;235;679;549;663;579.24;21.89
4;40;20;256;5.99;0.0;803;6;0;163840;244902;249344;249344;249344.0;0.0;956;669;519;6618;893.44;627.95;40960;61225;61440;61440;61440.0;0.0;239;669;557;710;586.29;26.51
1;40;20;512;6.71;2.01;402;6;0;163328;273581;274432;274432;274432.0;0.0;534;597;1072;5317;1557.03;751.35;41472;69467;67584;67584;67584.0;0.0;135;597;1115;1262;1196.84;27.59
2;40;20;512;4.81;2.06;402;6;0;163328;280150;283428;283428;283428.0;0.0;547;583;1108;5557;1514.89;740.82;41472;71135;69079;69079;69079.0;0.0;138;583;1062;1244;1182.62;32.62
3;40;20;512;6.38;1.42;403;6;0;163328;289076;290816;290816;290816.0;0.0;564;565;1125;4824;1458.32;557.87;41472;73401;73728;73728;73728.0;0.0;143;565;1095;1250;1187.58;26.31
4;40;20;512;5.48;1.37;403;6;0;163328;279193;283648;283648;283648.0;0.0;545;585;1067;5422;1521.03;742.71;41472;70892;68608;68608;68608.0;0.0;138;585;1130;1248;1190.0;22.37
1;40;20;1024;5.49;0.78;202;6;0;166912;326637;329069;329069;329069.0;0.0;318;511;2082;10934;2615.88;1040.33;37888;74144;71536;71536;71536.0;0.0;72;511;2131;2299;2220.22;46.32
2;40;20;1024;5.66;0.0;202;7;0;166912;336516;0;0;0.0;0.0;328;496;2028;6641;2538.93;848.46;37888;76387;0;0;0.0;0.0;74;496;2072;2283;2180.3;51.35
3;40;20;1024;4.78;0.8;202;7;0;166912;331833;333824;333824;333824.0;0.0;324;503;2095;10661;2573.41;987.89;37888;75324;73728;73728;73728.0;0.0;73;503;2124;2284;2211.38;38.06
4;40;20;1024;6.5;0.0;204;6;0;166912;338563;0;0;0.0;0.0;330;493;2117;6145;2510.69;745.15;37888;76851;0;0;0.0;0.0;75;493;2127;2295;2200.59;47.82
1;40;40;2;15.95;4.31;102413;6;0;122608;10910;10492;11536;10905.68;302.05;5455;11238;33;6210;136.39;130.51;82192;7313;6764;7756;7314.09;226.91;3656;11238;9;6334;61.35;90.86
2;40;40;2;13.27;3.86;102410;6;0;122608;11717;10556;13652;11641.15;1027.52;5858;10464;24;8798;130.83;137.43;82192;7854;6988;9112;7795.15;664.59;3927;10464;0;4394;53.1;92.21
3;40;40;2;15.89;4.59;102412;6;0;122608;10995;10332;12968;10998.95;642.2;5497;11151;26;5397;136.11;135.73;82192;7370;6848;8812;7374.73;443.78;3685;11151;5;8004;59.89;93.88
4;40;40;2;12.04;2.78;102409;6;0;122608;11981;10700;12868;11962.4;484.08;5990;10233;27;5034;129.44;140.66;82192;8032;7200;8536;8019.6;313.84;4016;10233;0;4032;50.98;83.34
1;40;40;4;12.28;4.12;51206;6;0;122888;22185;20664;23368;22188.0;991.09;5546;5539;30;5920;137.98;144.51;81912;14788;13416;16056;14785.64;866.25;3697;5539;11;3746;57.61;84.82
2;40;40;4;12.48;2.69;51207;6;0;122888;22948;20712;25552;23156.2;1837.98;5737;5355;28;4071;135.46;153.72;81912;15296;13048;17360;15432.6;1378.85;3824;5355;5;9262;53.55;112.15
3;40;40;4;15.99;3.84;51208;6;0;122888;21835;20324;23336;21821.46;878.02;5458;5628;34;4171;140.05;150.84;81912;14554;13520;15400;14542.55;543.16;3638;5628;36;7114;58.69;84.73
4;40;40;4;13.9;4.38;51208;6;0;122888;21677;19976;23576;21613.82;998.51;5419;5669;32;5670;139.89;144.01;81912;14449;13112;15760;14413.09;773.65;3612;5669;35;4425;59.71;81.42
1;40;40;8;13.39;4.54;25604;6;0;123272;33280;31312;34656;33382.86;1176.84;4160;3704;38;4656;187.45;237.24;81528;22010;21360;22944;22002.29;524.39;2751;3704;42;2377;72.08;67.32
2;40;40;8;12.75;2.82;25605;6;0;123272;34773;32512;36704;34795.14;1730.07;4346;3545;37;5650;183.31;243.55;81528;22998;21908;24544;23033.71;945.59;2874;3545;41;1452;65.34;63.71
3;40;40;8;8.97;1.67;25604;6;0;123272;36852;35856;37936;37021.33;763.41;4606;3345;38;4415;179.04;252.62;81528;24373;23456;26048;24373.33;932.49;3046;3345;39;3928;54.57;83.06
4;40;40;8;11.96;4.61;25605;7;0;123272;33819;30672;36896;33922.29;2200.94;4227;3645;38;4458;187.99;247.28;81528;22367;20928;24000;22420.57;1174.18;2795;3645;41;2956;66.63;73.1
1;40;40;16;10.04;2.55;12804;6;0;123616;46298;42624;48960;46003.2;2545.42;2893;2670;57;4673;282.6;375.54;81184;30405;30016;31168;30604.8;466.26;1900;2670;65;2066;87.26;51.94
2;40;40;16;8.9;2.23;12802;6;0;123616;49112;45824;53824;49094.6;3046.78;3069;2517;54;4678;272.81;374.32;81184;32254;30784;33568;32255.6;1335.93;2015;2517;56;1357;75.36;48.27
3;40;40;16;7.8;3.82;12802;6;0;123616;47235;43616;50944;47123.2;2761.71;2952;2617;51;4221;273.47;352.95;81184;31021;30560;31744;31308.8;549.9;1938;2617;56;1435;89.44;57.92
4;40;40;16;9.85;1.88;12803;8;0;123616;48287;46240;51456;48128.0;2121.92;3017;2560;52;5200;272.67;364.36;81184;31712;31264;32352;31814.4;484.99;1982;2560;56;1247;81.75;34.29
1;40;40;32;9.77;2.49;6404;7;0;124704;64747;60992;73408;66197.0;6446.49;2023;1926;93;4259;406.13;475.55;80096;41586;39600;46784;42277.33;3925.85;1299;1926;90;361;127.9;33.49
2;40;40;32;10.03;1.71;6403;6;0;124704;66508;62016;73984;67477.34;6052.09;2078;1875;87;4923;394.34;468.28;80096;42717;40320;47168;43114.67;3593.32;1334;1875;92;401;126.28;31.04
3;40;40;32;8.21;1.08;6402;6;0;124704;67298;60998;75712;68268.66;7358.52;2103;1853;84;4663;393.14;479.38;80096;43225;39664;47936;43856.0;4137.14;1350;1853;92;1164;120.0;38.13
4;40;40;32;10.97;2.28;6404;8;0;124704;64479;59328;73920;65813.34;7429.88;2014;1934;86;9358;407.3;501.53;80096;41414;39488;47104;42197.33;4257.0;1294;1934;90;358;128.73;32.74
1;40;40;64;5.46;2.43;3203;6;0;126272;95660;88192;107008;97600.0;13304.92;1494;1320;161;4854;542.47;580.44;78528;59490;58240;63744;60992.0;3891.92;929;1320;167;582;190.02;25.72
2;40;40;64;6.43;2.92;3203;6;0;126272;92169;88320;105728;97024.0;12309.31;1440;1370;160;4949;562.73;602.43;78528;57319;57984;63104;60544.0;3620.39;895;1370;163;533;198.77;36.73
3;40;40;64;5.59;2.35;3203;7;0;126272;92847;86656;103936;95296.0;12218.81;1450;1360;160;4757;561.9;609.78;78528;57741;56832;62592;59712.0;4072.94;902;1360;155;531;192.87;27.72
4;40;40;64;6.72;2.05;3202;6;0;126272;92169;85884;101504;93694.0;11045.01;1440;1370;158;4355;569.72;588.76;78528;57319;56874;60160;58517.0;2323.55;895;1370;169;531;189.52;27.26
1;40;40;128;4.98;1.66;1603;6;0;126848;131448;136704;136704;136704.0;0.0;1026;965;285;5116;764.48;703.03;77952;80779;83456;83456;83456.0;0.0;631;965;297;763;327.02;28.63
2;40;40;128;7.64;0.8;1602;6;0;126848;127357;134898;134898;134898.0;0.0;994;996;295;5915;783.16;702.73;77952;78265;82267;82267;82267.0;0.0;611;996;286;838;348.27;37.75
3;40;40;128;5.74;1.23;1603;6;0;126848;129967;135168;135168;135168.0;0.0;1015;976;283;4923;773.23;711.16;77952;79868;82432;82432;82432.0;0.0;623;976;290;711;331.07;34.22
4;40;40;128;5.06;1.95;1602;6;0;126848;123273;120064;129792;124928.0;6878.73;963;1029;284;6575;824.11;748.43;77952;75755;70400;79104;74752.0;6154.66;591;1029;299;840;337.59;34.23
1;40;40;256;4.36;2.18;802;6;0;126976;172756;176640;176640;176640.0;0.0;674;735;528;5524;1108.02;826.97;77824;105882;108032;108032;108032.0;0.0;413;735;517;728;594.87;37.51
